"","metric","Threshold25","Threshold50","Threshold75","n","Type","Biol","Bio_endpoint","Bio_threshold","Hydro_endpoint"
"25","H_ASCI_SP_Dur_0.86_Positive",46.609425514013,29.2324242696026,14.691158738781,114,"Positive","ASCI","H_ASCI",0.86,"SP_Dur"
"26","H_ASCI_SP_Mag_0.86_Positive",573.605755037196,303.820314288161,132.964321312706,235,"Positive","ASCI","H_ASCI",0.86,"SP_Mag"
"27","H_ASCI_SP_ROC_0.86_Positive",0.0588823254283641,0.0317183501215893,0.0141561821988451,183,"Positive","ASCI","H_ASCI",0.86,"SP_ROC"
"28","H_ASCI_SP_Tim_0.86_Positive",31.5704631487288,17.9649899401007,8.30791126162693,256,"Positive","ASCI","H_ASCI",0.86,"SP_Tim"
"29","H_ASCI_Wet_BFL_Dur_0.86_Positive",58.4118777959361,33.340601196323,15.5432458253739,268,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Dur"
"30","H_ASCI_Wet_BFL_Mag_10_0.86_Positive",1.04155598588212,0.548409147655258,0.249085569918817,166,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_10"
"31","H_ASCI_Wet_BFL_Mag_50_0.86_Positive",9.45909542798486,4.77311332720993,1.28429346734947,167,"Positive","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_50"
"32","H_ASCI_Wet_Tim_0.86_Positive",10.7695648643574,6.48797033140663,3.21984384468011,96,"Positive","ASCI","H_ASCI",0.86,"Wet_Tim"
"33","H_ASCI_DS_Dur_WS_0.94_Positive",31.507199065514,16.7306800124649,7.68261719687919,111,"Positive","ASCI","H_ASCI",0.94,"DS_Dur_WS"
"34","H_ASCI_DS_Mag_50_0.94_Positive",1.09944021443591,0.52530486556044,0.226203137912715,222,"Positive","ASCI","H_ASCI",0.94,"DS_Mag_50"
"35","H_ASCI_DS_Mag_90_0.94_Positive",0.623290758366786,0.329232221836165,0.143742357703078,205,"Positive","ASCI","H_ASCI",0.94,"DS_Mag_90"
"36","H_ASCI_DS_Tim_0.94_Positive",33.4522911008081,19.0513311062882,8.81589303434768,116,"Positive","ASCI","H_ASCI",0.94,"DS_Tim"
"37","H_ASCI_FA_Dur_0.94_Positive",4.94047328159891,2.54010871985313,1.06146910069525,22,"Positive","ASCI","H_ASCI",0.94,"FA_Dur"
"38","H_ASCI_FA_Mag_0.94_Positive",0.910719037763172,0.549929220139332,0.335142558701342,31,"Positive","ASCI","H_ASCI",0.94,"FA_Mag"
"39","H_ASCI_FA_Tim_0.94_Positive",NA,NA,NA,12,"Positive","ASCI","H_ASCI",0.94,"FA_Tim"
"40","H_ASCI_Q99_0.94_Positive",53.4039757071174,28.1933009715452,12.286253218279,278,"Positive","ASCI","H_ASCI",0.94,"Q99"
"41","H_ASCI_SP_Dur_0.94_Positive",38.9852922174601,22.8699879797251,10.6144791446064,114,"Positive","ASCI","H_ASCI",0.94,"SP_Dur"
"42","H_ASCI_SP_Mag_0.94_Positive",109.165758499972,57.1962920294283,24.7405793334318,235,"Positive","ASCI","H_ASCI",0.94,"SP_Mag"
"43","H_ASCI_SP_ROC_0.94_Positive",0.00926409695596372,0.00486744156662538,0.00213125843026887,183,"Positive","ASCI","H_ASCI",0.94,"SP_ROC"
"44","H_ASCI_SP_Tim_0.94_Positive",30.5450566720356,16.8231519448443,7.48249688733644,256,"Positive","ASCI","H_ASCI",0.94,"SP_Tim"
"45","H_ASCI_Wet_BFL_Dur_0.94_Positive",51.4029530370322,28.0992707649037,12.5709288275405,268,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Dur"
"46","H_ASCI_Wet_BFL_Mag_10_0.94_Positive",1.31525319461244,0.685613267929036,0.303812623096132,166,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_10"
"47","H_ASCI_Wet_BFL_Mag_50_0.94_Positive",9.19180292281256,4.22310073611914,1.12362095417883,167,"Positive","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_50"
"48","H_ASCI_Wet_Tim_0.94_Positive",2.97208390473599,1.71629504195274,0.793204842878316,96,"Positive","ASCI","H_ASCI",0.94,"Wet_Tim"
"49","H_ASCI_DS_Dur_WS_0.75_Negative",-147.478010005444,-98.2610856986271,-49.2892963264631,195,"Negative","ASCI","H_ASCI",0.75,"DS_Dur_WS"
"50","H_ASCI_DS_Mag_50_0.75_Negative",-18.8738038966383,-12.4415907524702,-6.20838896696728,133,"Negative","ASCI","H_ASCI",0.75,"DS_Mag_50"
"51","H_ASCI_DS_Mag_90_0.75_Negative",-9.81368160645147,-5.38285779845044,-2.62391564227127,150,"Negative","ASCI","H_ASCI",0.75,"DS_Mag_90"
"52","H_ASCI_DS_Tim_0.75_Negative",-218.281675722945,-132.266645501479,-63.7316001163532,230,"Negative","ASCI","H_ASCI",0.75,"DS_Tim"
"53","H_ASCI_FA_Dur_0.75_Negative",-5.83533430058718,-3.48214218323115,-2.00341864765648,18,"Negative","ASCI","H_ASCI",0.75,"FA_Dur"
"54","H_ASCI_FA_Mag_0.75_Negative",-17.1916170404626,-33.6357727583796,-49.4906461867745,9,"Negative","ASCI","H_ASCI",0.75,"FA_Mag"
"55","H_ASCI_FA_Tim_0.75_Negative",-37.5095022570802,-23.6512426106636,-11.9653745695042,28,"Negative","ASCI","H_ASCI",0.75,"FA_Tim"
"56","H_ASCI_Q99_0.75_Negative",-0.0531125098584369,-0.0387116165931093,-0.0237381671076059,76,"Negative","ASCI","H_ASCI",0.75,"Q99"
"57","H_ASCI_SP_Dur_0.75_Negative",-101.343998943284,-62.0156024990742,-30.0408644297913,225,"Negative","ASCI","H_ASCI",0.75,"SP_Dur"
"58","H_ASCI_SP_Mag_0.75_Negative",-4.48428701416073,-2.846252777466,-1.54011591942172,112,"Negative","ASCI","H_ASCI",0.75,"SP_Mag"
"59","H_ASCI_SP_ROC_0.75_Negative",-0.59659441352355,-0.39765109604833,-0.199328382534346,170,"Negative","ASCI","H_ASCI",0.75,"SP_ROC"
"60","H_ASCI_SP_Tim_0.75_Negative",-92.9670981404567,-56.4326857905611,-27.0869585294794,84,"Negative","ASCI","H_ASCI",0.75,"SP_Tim"
"61","H_ASCI_Wet_BFL_Dur_0.75_Negative",-62.1096172668169,-39.9315920906988,-21.0001453449316,71,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Dur"
"62","H_ASCI_Wet_BFL_Mag_10_0.75_Negative",-11.9053503310258,-6.80949353188058,-3.05136229063744,188,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_10"
"63","H_ASCI_Wet_BFL_Mag_50_0.75_Negative",-24.0306574849872,-12.6984530287569,-5.73269192770308,187,"Negative","ASCI","H_ASCI",0.75,"Wet_BFL_Mag_50"
"64","H_ASCI_Wet_Tim_0.75_Negative",-90.8370551470895,-54.3324318467322,-26.0060294217062,248,"Negative","ASCI","H_ASCI",0.75,"Wet_Tim"
"65","H_ASCI_DS_Dur_WS_0.86_Negative",-140.498588328889,-89.9571854881089,-43.6621427067859,195,"Negative","ASCI","H_ASCI",0.86,"DS_Dur_WS"
"66","H_ASCI_DS_Mag_50_0.86_Negative",-4.49577392072611,-2.55670124761293,-1.20136953924218,133,"Negative","ASCI","H_ASCI",0.86,"DS_Mag_50"
"67","H_ASCI_DS_Mag_90_0.86_Negative",-5.47009915122734,-3.16823585957189,-1.42363905364796,150,"Negative","ASCI","H_ASCI",0.86,"DS_Mag_90"
"68","H_ASCI_DS_Tim_0.86_Negative",-222.257379277849,-133.317247866951,-62.377790508047,230,"Negative","ASCI","H_ASCI",0.86,"DS_Tim"
"69","H_ASCI_FA_Dur_0.86_Negative",-7.13562462189365,-3.68716308357668,-1.86706169113712,18,"Negative","ASCI","H_ASCI",0.86,"FA_Dur"
"70","H_ASCI_FA_Mag_0.86_Negative",-17.1916170404626,-33.6357727583796,-49.4906461867745,9,"Negative","ASCI","H_ASCI",0.86,"FA_Mag"
"71","H_ASCI_FA_Tim_0.86_Negative",-34.2844086307211,-19.8129172395001,-9.6879847663752,28,"Negative","ASCI","H_ASCI",0.86,"FA_Tim"
"72","H_ASCI_Q99_0.86_Negative",-0.0487573677352804,-0.032120871650025,-0.0167777178674534,76,"Negative","ASCI","H_ASCI",0.86,"Q99"
"73","H_ASCI_SP_Dur_0.86_Negative",-78.5338454034717,-44.0129346656458,-20.0509600799044,225,"Negative","ASCI","H_ASCI",0.86,"SP_Dur"
"74","H_ASCI_SP_Mag_0.86_Negative",-4.50788525961727,-2.63691524420635,-1.26507106141555,112,"Negative","ASCI","H_ASCI",0.86,"SP_Mag"
"75","H_ASCI_SP_ROC_0.86_Negative",-0.541379773114565,-0.336860030564374,-0.160846667371916,170,"Negative","ASCI","H_ASCI",0.86,"SP_ROC"
"76","H_ASCI_SP_Tim_0.86_Negative",-96.5923675605148,-57.8640485617917,-26.7096818088528,84,"Negative","ASCI","H_ASCI",0.86,"SP_Tim"
"77","H_ASCI_Wet_BFL_Dur_0.86_Negative",-76.3642073741769,-47.3649282687459,-22.9274623078113,71,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Dur"
"78","H_ASCI_Wet_BFL_Mag_10_0.86_Negative",-4.02418794340147,-2.21683965075476,-1.00705409152103,188,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_10"
"79","H_ASCI_Wet_BFL_Mag_50_0.86_Negative",-7.88093171578374,-4.16572701739922,-1.82860598724747,187,"Negative","ASCI","H_ASCI",0.86,"Wet_BFL_Mag_50"
"80","H_ASCI_Wet_Tim_0.86_Negative",-85.783877928043,-48.9931932951607,-22.4080219540315,248,"Negative","ASCI","H_ASCI",0.86,"Wet_Tim"
"81","H_ASCI_DS_Dur_WS_0.94_Negative",-132.490263276605,-81.1399249637919,-38.1781297251391,195,"Negative","ASCI","H_ASCI",0.94,"DS_Dur_WS"
"82","H_ASCI_DS_Mag_50_0.94_Negative",-1.65139215897348,-0.888539226257254,-0.399666063491721,133,"Negative","ASCI","H_ASCI",0.94,"DS_Mag_50"
"83","H_ASCI_DS_Mag_90_0.94_Negative",-0.817534977810126,-0.427066247410764,-0.191775874730872,150,"Negative","ASCI","H_ASCI",0.94,"DS_Mag_90"
"84","H_ASCI_DS_Tim_0.94_Negative",-137.762198106628,-73.8688269184479,-32.4232328564418,230,"Negative","ASCI","H_ASCI",0.94,"DS_Tim"
"85","H_ASCI_FA_Dur_0.94_Negative",-7.13562462189365,-3.68716308357668,-1.86706169113712,18,"Negative","ASCI","H_ASCI",0.94,"FA_Dur"
"86","H_ASCI_FA_Mag_0.94_Negative",-17.1916170404626,-33.6357727583796,-49.4906461867745,9,"Negative","ASCI","H_ASCI",0.94,"FA_Mag"
"87","H_ASCI_FA_Tim_0.94_Negative",-34.2844086307211,-19.8129172395001,-9.6879847663752,28,"Negative","ASCI","H_ASCI",0.94,"FA_Tim"
"88","H_ASCI_Q99_0.94_Negative",-0.0480795757659848,-0.0303979733704277,-0.0149337606754588,76,"Negative","ASCI","H_ASCI",0.94,"Q99"
"89","H_ASCI_SP_Dur_0.94_Negative",-70.057127605329,-37.9536528623085,-16.8779308039631,225,"Negative","ASCI","H_ASCI",0.94,"SP_Dur"
"90","H_ASCI_SP_Mag_0.94_Negative",-6.89323170177303,-3.57492342897668,-1.61594483404,112,"Negative","ASCI","H_ASCI",0.94,"SP_Mag"
"91","H_ASCI_SP_ROC_0.94_Negative",-0.590289228314881,-0.388461176537905,-0.191859093449352,170,"Negative","ASCI","H_ASCI",0.94,"SP_ROC"
"92","H_ASCI_SP_Tim_0.94_Negative",-77.272463215393,-42.7611419088182,-19.2385436189105,84,"Negative","ASCI","H_ASCI",0.94,"SP_Tim"
"93","H_ASCI_Wet_BFL_Dur_0.94_Negative",-79.6210968350209,-51.3021549101417,-25.1920917908301,71,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Dur"
"94","H_ASCI_Wet_BFL_Mag_10_0.94_Negative",-3.70743287218733,-1.96023588054133,-0.858463377475846,188,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_10"
"95","H_ASCI_Wet_BFL_Mag_50_0.94_Negative",-1.21925600139673,-0.643038437238109,-0.280028887762162,187,"Negative","ASCI","H_ASCI",0.94,"Wet_BFL_Mag_50"
"96","H_ASCI_Wet_Tim_0.94_Negative",-64.1572399039755,-34.6232949557245,-15.4024551392515,248,"Negative","ASCI","H_ASCI",0.94,"Wet_Tim"
